Driver_ID,Driver_Name,City_ID,Trips_Completed,Vehicle_ID,Joined_since
202131,Dev Shukla,6,2414,1304,22-09-2019
202132,Sneha Sinha,5,2780,198,19-08-2020
202133,Kabir Phogat,5,2416,982,05-12-2021
202134,Siya Shukla,2,467,504,04-09-2023
202135,Anjali Puri,2,753,210,26-01-2020
202136,Madhav Kulkarni,3,1459,589,20-01-2022
202137,Avni Rao,5,2088,717,04-04-2022
202138,Kiara Kaushik,1,2931,226,15-05-2024
202139,Aditya Gautam,4,222,178,01-06-2023
202140,Inaya Deswal,4,1269,817,29-08-2023
202141,Daksh Jain,1,2749,1445,11-09-2021
202142,Sara Kaur,5,2063,1107,13-05-2021
202143,Kavya Warraich,6,148,234,04-05-2023
202144,Afreen Dutta,3,1515,70,28-12-2019
202145,Kabir Malik,2,2353,646,01-07-2022
202146,Dhruv Vats,6,2452,1204,24-09-2024
202147,Yuvraj Pandey,4,2791,694,05-07-2022
202148,Amit Goel,4,521,1193,05-07-2024
202149,Sunita Garg,2,2824,1407,12-11-2021
202150,Ayaan Kapoor,5,1545,74,15-02-2020
202151,Kavya Bose,2,1214,288,31-05-2023
202152,Ishita Sekhon,1,1747,221,07-07-2023
202153,Saanvi Dhanda,2,959,1250,09-02-2023
202154,Bani Kaushik,6,2202,220,30-06-2024
202155,Preeti Singh,2,1985,610,13-11-2023
202156,Hrithik Lodi,4,1019,512,05-08-2023
202157,Laksh Tiwari,1,2154,1045,22-07-2024
202158,Atharv Iyer,2,2128,365,06-07-2022
202159,Madhav Rawat,3,1293,1109,19-06-2023
202160,Pooja Chaturvedi,2,288,19,15-07-2024
202161,Laksh Joshi,3,1444,920,13-12-2019
202162,Rudra Dahiya,5,2889,437,03-04-2021
202163,Kabir Yadav,2,2274,869,13-06-2020
202164,Aditya Sahay,3,2563,22,16-07-2023
202165,Raghav Punia,4,1465,123,30-12-2019
202166,Diya Saxena,2,2244,1142,03-08-2022
202167,Zoya Saxena,3,2558,362,25-01-2020
202168,Shanaya Bose,6,787,1132,18-07-2020
202169,Vanya Jakhar,2,1222,496,14-11-2019
202170,Reyansh Phogat,1,903,360,03-09-2024
202171,Isha Menon,6,429,1194,17-06-2024
202172,Abhimanyu Bajpai,2,381,804,10-09-2024
202173,Rahul Shetty,6,16,1096,25-10-2022
202174,Rudra Trivedi,1,2255,1500,25-11-2022
202175,Sana Reddy,6,191,145,23-04-2020
202176,Ishan Reddy,5,562,117,20-08-2020
202177,Mishti Taneja,2,800,1015,31-10-2019
202178,Arav Dhanda,2,1947,1266,03-03-2021
202179,Inaya Kadian,3,179,596,05-10-2020
202180,Ishan Pathak,5,2707,548,08-05-2022
202181,Zoya Punia,5,2788,679,09-10-2023
202182,Krishna Lamba,3,2217,292,16-04-2023
202183,Sai Randhawa,6,1319,336,29-05-2020
202184,Kunal Dhillon,2,730,116,24-03-2022
202185,Shivaay Tyagi,3,780,28,05-12-2023
202186,Sai Shah,2,211,1318,27-03-2020
202187,Sneha Taneja,2,1774,1441,26-06-2022
202188,Riddhima Sharma,2,1599,1108,22-09-2023
202189,Myra Hooda,4,2437,79,24-05-2022
202190,Deepak Jain,2,1207,1413,17-12-2019
202191,Sneha Mishra,2,1797,647,24-12-2022
202192,Preeti Solanki,4,1805,950,20-01-2024
202193,Arjun Iyer,6,1026,1427,09-07-2022
202194,Amara Kadian,5,2437,231,08-07-2021
202195,Rudra Grewal,5,1134,704,04-01-2020
202196,Prisha Warraich,1,275,694,15-02-2020
202197,Naina Kadian,5,979,701,17-10-2024
202198,Nandini Kaur,1,1089,880,03-02-2021
202199,Madhav Khatri,2,1763,456,18-04-2023
202200,Vanya Patel,5,2836,265,14-07-2023
202201,Arush Chauhan,6,2280,807,31-10-2020
202202,Sameer Kohli,5,2589,840,25-04-2020
202203,Deepak Thakur,2,2484,604,15-07-2023
202204,Kyra Negi,5,836,1428,24-01-2020
202205,Isha Deshmukh,1,1193,1331,30-07-2021
202206,Aaryan Sharma,3,552,946,19-09-2019
202207,Manan Bhatt,2,723,1286,20-10-2023
202208,Naina Virk,6,1393,1333,28-04-2024
202209,Isha Phogat,3,1575,110,15-04-2023
202210,Ranbir Sehrawat,4,1180,480,25-10-2019
202211,Pari Grewal,3,2585,146,26-06-2020
202212,Laksh Shetty,1,498,887,14-02-2021
202213,Shaurya Kohli,1,181,453,10-10-2023
202214,Mishti Goswami,5,2758,517,26-03-2021
202215,Samarth Kaushik,2,1971,832,23-07-2021
202216,Amit Taneja,4,2197,401,31-05-2023
202217,Manan Bajwa,4,2611,1026,13-12-2021
202218,Amit Bahl,5,223,578,08-08-2022
202219,Shivaay Rao,6,1252,1093,13-08-2022
202220,Vanya Saxena,2,1758,1471,25-06-2023
202221,Pooja Jain,4,756,883,12-09-2020
202222,Kaira Chauhan,5,377,969,01-11-2023
202223,Myra Khatri,3,2664,865,24-07-2020
202224,Tanu Sandhu,5,2173,813,30-08-2019
202225,Inaya Rawat,3,1974,43,30-08-2024
202226,Sanjay Shetty,1,2411,226,21-05-2021
202227,Aarya Rao,6,2255,1345,10-04-2023
202228,Pari Rathee,1,2337,846,14-01-2022
202229,Naina Chauhan,1,1033,559,08-12-2022
202230,Ayush Randhawa,3,50,690,02-01-2023
202231,Siya Mann,3,2350,453,13-08-2019
202232,Anvi Trivedi,3,1334,571,16-01-2022
202233,Rudra Dhillon,2,920,54,02-05-2020
202234,Dev Deol,6,992,1160,11-07-2020
202235,Kunal Bhardwaj,5,1344,520,16-08-2023
202236,Rishi Virk,3,2450,147,02-02-2024
202237,Sunita Jain,2,1150,834,02-06-2020
202238,Meher Gupta,5,498,992,05-04-2021
202239,Jiya Malhotra,1,1433,1085,03-12-2020
202240,Anjali Dagar,6,1398,1172,09-09-2022
202241,Vanya Jakhar,3,2525,11,12-12-2022
202242,Abhimanyu Chaturvedi,4,2112,874,03-10-2019
202243,Amara Virk,3,1866,406,13-01-2021
202244,Naina Garg,3,1447,436,28-08-2022
202245,Kunal Phogat,5,926,966,04-06-2021
202246,Aaryan Chahal,4,2323,158,27-02-2020
202247,Rahul Pandey,6,1615,1165,08-01-2024
202248,Madhav Taneja,6,1881,707,31-01-2020
202249,Anshika Grewal,5,117,1258,11-08-2024
202250,Gia Mahajan,3,2556,625,14-03-2021
202251,Advait Randhawa,1,349,299,29-01-2022
202252,Jiya Gupta,5,1817,449,20-08-2019
202253,Aarav Deol,4,1278,1331,02-03-2021
202254,Anvi Kadian,5,2476,826,13-07-2020
202255,Anjali Randhawa,1,231,855,05-10-2019
202256,Ishan Solanki,2,2679,1249,18-01-2020
202257,Krishna Lamba,2,661,609,05-02-2023
202258,Vihaan Patel,2,827,479,11-11-2023
202259,Aarya Banerjee,6,744,1386,19-08-2021
202260,Daksh Thakur,2,1703,1136,13-03-2021
202261,Raghav Bose,2,1915,292,20-08-2020
202262,Pari Prasad,1,1541,656,25-01-2024
202263,Ishan Kaur,3,1559,617,13-01-2020
202264,Mishti Virk,2,962,1089,06-12-2019
202265,Ranveer Warraich,4,158,1309,08-12-2020
202266,Avni Kaur,6,2403,1188,06-06-2020
202267,Sneha Warraich,4,1741,990,24-02-2020
202268,Rahul Mahajan,4,2515,672,12-02-2024
202269,Advait Pillai,1,1322,149,13-02-2021
202270,Ranveer Thakur,6,1904,238,08-05-2022
202271,Mishti Chahal,3,1895,1087,23-02-2022
202272,Myra Joshi,6,2396,222,14-06-2021
202273,Prisha Joshi,5,1072,278,03-06-2024
202274,Zara Kulkarni,3,2130,481,20-08-2021
202275,Zunaira Sahay,2,842,339,08-03-2022
202276,Aarya Mehra,3,2125,558,28-10-2023
202277,Krishna Chauhan,1,2681,359,17-03-2021
202278,Mishti Sidhu,5,1790,320,03-06-2020
202279,Anshika Joshi,3,134,641,29-01-2020
202280,Abhimanyu Shukla,5,2205,10,14-09-2020
202281,Zunaira Shah,5,693,954,14-09-2020
202282,Ishaan Sinha,1,939,114,11-10-2021
202283,Suhani Lamba,6,2684,112,14-11-2021
202284,Kavya Menon,6,612,1134,04-09-2023
202285,Ranveer Gautam,5,1475,1339,23-01-2021
202286,Yuvraj Yadav,3,2111,839,27-04-2024
202287,Kabir Mann,6,2327,594,26-12-2023
202288,Atharv Bajwa,5,880,1164,20-08-2019
202289,Aryan Jakhar,2,1912,1190,22-07-2021
202290,Diya Mishra,6,756,1070,22-07-2020
202291,Arush Bose,1,804,810,03-05-2023
202292,Jiya Sood,1,840,243,05-03-2020
202293,Shivaay Bajpai,6,2683,665,27-01-2023
202294,Aarya Bose,6,2708,1097,21-10-2022
202295,Avni Warraich,3,1265,1072,02-12-2019
202296,Kartik Dutta,3,2853,221,24-07-2024
202297,Saanvi Malik,5,1636,680,23-10-2020
202298,Vikram Garg,2,256,1265,26-05-2024
202299,Siddharth Kadian,2,392,834,02-06-2023
202300,Kiaan Tiwari,4,749,129,20-03-2022
202301,Rudra Dhanda,5,2398,922,28-11-2019
202302,Naina Mishra,5,125,824,14-07-2024
202303,Naina Grover,4,601,973,04-08-2023
202304,Rudra Sahay,2,815,519,24-05-2020
202305,Gia Phogat,4,1642,426,23-01-2023
202306,Vivaan Goswami,5,1714,370,19-05-2021
202307,Inaya Kaur,5,2002,1225,15-09-2024
202308,Raghav Jakhar,1,2961,47,26-03-2020
202309,Gia Tyagi,5,2749,1338,20-06-2024
202310,Ishant Sekhon,4,1701,1472,09-08-2024
202311,Kartik Hooda,5,903,1123,12-03-2023
202312,Ishan Bhardwaj,6,57,1127,11-01-2023
202313,Sai Kulkarni,4,2976,1312,21-05-2024
202314,Kiaan Sood,2,1931,998,27-01-2020
202315,Ayaan Punia,5,229,97,29-08-2022
202316,Sanjay Sehrawat,3,1646,1025,18-10-2024
202317,Kiran Awasthi,4,2285,436,30-01-2020
202318,Sana Bahl,4,465,665,07-02-2022
202319,Ananya Rao,2,2567,619,23-03-2024
202320,Ishaan Dubey,5,457,793,26-09-2021
202321,Sai Prasad,6,2151,235,12-12-2019
202322,Aditya Oza,1,1294,852,19-01-2021
202323,Ishani Sandhu,5,2655,450,12-03-2023
202324,Dhruv Malhotra,2,2857,559,06-04-2023
202325,Rajesh Sahay,2,1232,129,29-07-2021
202326,Sanjay Dubey,1,1898,1126,08-10-2022
202327,Kaira Saxena,2,1472,247,17-05-2021
202328,Diya Pillai,1,2363,1045,23-10-2021
202329,Sana Khan,5,2528,900,22-11-2019
202330,Zoya Pathak,5,1581,1129,20-09-2019
202331,Saanvi Bhardwaj,2,1465,368,06-06-2024
202332,Aarav Punia,6,1560,1426,29-06-2020
202333,Arjun Gill,4,1420,216,26-04-2020
202334,Tanu Kohli,2,1650,1486,23-10-2022
202335,Dev Kohli,2,2351,1256,22-02-2020
202336,Advait Garg,4,1024,539,22-12-2021
202337,Ishant Bajpai,5,1091,905,17-06-2020
202338,Myra Goel,1,955,622,12-07-2021
202339,Ishaan Saxena,3,94,1195,13-01-2022
202340,Agastya Menon,5,74,1244,31-10-2024
202341,Pari Hooda,3,1931,52,11-11-2021
202342,Pooja Prasad,5,1054,1125,11-10-2019
202343,Amara Grewal,3,1414,302,21-02-2021
202344,Dev Dutta,4,1007,1336,11-10-2023
202345,Siddharth Banerjee,5,2856,766,07-11-2023
202346,Reyansh Reddy,4,1262,246,06-02-2020
202347,Sai Gupta,5,662,549,05-03-2021
202348,Aavya Lodi,5,1631,1493,06-09-2024
202349,Aadhya Sehrawat,3,2671,1022,09-12-2019
202350,Sara Dhillon,5,1521,999,06-05-2023
202351,Aavya Verma,6,1346,14,06-05-2022
202352,Pooja Dagar,5,2188,1254,17-10-2020
202353,Sara Patel,2,1296,732,11-10-2020
202354,Kiran Chatterjee,6,164,112,27-01-2024
202355,Aryan Chahal,1,1890,1242,07-08-2024
202356,Ishani Sangwan,5,2650,879,05-01-2023
202357,Manan Suri,6,1906,1175,29-12-2021
202358,Reyansh Shukla,6,645,836,19-08-2024
202359,Shaurya Tiwari,1,499,720,27-07-2024
202360,Myra Phogat,6,2735,1206,05-10-2019
202361,Zunaira Rao,3,883,1135,10-11-2019
202362,Aarya Chahal,5,2558,775,20-03-2023
202363,Riddhima Chahal,5,1401,1391,06-09-2023
202364,Kabir Dagar,4,882,363,04-10-2020
202365,Amit Prasad,6,97,1235,29-11-2020
202366,Bani Deswal,6,2803,519,17-03-2023
202367,Shivaay Joshi,4,1350,1235,13-07-2022
202368,Agastya Nair,3,2925,429,29-08-2022
202369,Raghav Mishra,6,191,512,12-12-2020
202370,Sana Sharma,4,962,1410,12-02-2021
202371,Siya Rawat,2,646,721,27-11-2021
202372,Anjali Sood,3,730,375,03-12-2020
202373,Isha Bose,4,2425,451,05-03-2020
202374,Anvi Chatterjee,2,1602,83,06-10-2024
202375,Aadhya Oza,3,1264,1431,23-05-2022
202376,Pooja Bajwa,4,1552,1155,07-05-2024
202377,Kritika Malik,1,2247,1440,10-10-2019
202378,Ayaan Dixit,2,1931,632,06-11-2020
202379,Ishaan Pillai,6,2324,217,11-03-2020
202380,Yuvraj Joshi,2,2376,1437,17-12-2021
202381,Laksh Dutta,5,2883,37,09-02-2024
202382,Ananya Goswami,2,716,183,30-08-2021
202383,Aryan Warraich,5,258,326,19-09-2019
202384,Samarth Lodi,3,2398,1487,18-05-2021
202385,Shanaya Deswal,3,89,275,26-08-2022
202386,Kiara Solanki,1,2005,149,07-03-2022
202387,Amara Gautam,2,1323,25,31-07-2024
202388,Aaryan Chaturvedi,6,2224,762,10-02-2023
202389,Ananya Rathee,2,17,1217,14-12-2021
202390,Riddhima Chatterjee,6,2132,259,11-08-2023
202391,Dhruv Thakur,5,536,938,03-10-2020
202392,Rishi Gupta,2,2804,907,04-08-2023
202393,Abhimanyu Tripathi,6,2351,990,05-05-2020
202394,Ayaan Kadian,1,2512,636,24-03-2023
202395,Siddharth Sinha,6,949,809,15-09-2019
202396,Anika Chaturvedi,4,1381,517,22-09-2021
202397,Zoya Dahiya,2,1067,941,28-09-2024
202398,Kritika Warraich,2,592,1283,13-08-2021
202399,Yuvraj Jain,6,1375,484,10-02-2023
202400,Ishani Kohli,4,167,1219,06-08-2019
202401,Raghav Chaturvedi,6,1177,872,27-03-2022
202402,Kaira Chahal,3,2726,772,18-07-2023
202403,Aadhya Sharma,5,2695,621,11-08-2023
202404,Yuvraj Gupta,4,1556,1196,26-08-2020
202405,Saanvi Kohli,5,268,1114,16-08-2019
202406,Suhani Dubey,1,420,948,04-12-2020
202407,Reyansh Sinha,5,2765,906,22-11-2020
202408,Zunaira Shah,1,1334,1470,07-11-2020
202409,Tanu Solanki,3,2583,1361,13-07-2023
202410,Tanu Deol,3,2314,1436,05-02-2022
202411,Zunaira Sangwan,5,1914,692,04-04-2020
202412,Pooja Pathak,4,567,243,19-10-2024
202413,Krishna Nair,6,1573,1294,15-12-2023
202414,Agastya Kaur,1,2778,632,20-04-2024
202415,Atharv Dubey,2,785,511,15-09-2020
202416,Shivaay Jain,5,348,1437,01-11-2024
202417,Zara Choudhury,6,1751,900,13-07-2021
202418,Gia Yadav,1,994,1234,28-07-2023
202419,Sanjay Shukla,2,2475,1345,14-09-2023
202420,Navya Chatterjee,2,1286,1,04-11-2023
202421,Kiara Brar,4,964,333,12-11-2019
202422,Saanvi Hooda,3,1063,1401,16-09-2022
202423,Sara Deswal,4,2681,1243,26-06-2024
202424,Zoya Goswami,3,263,548,21-10-2021
202425,Advait Khatri,4,1571,467,20-09-2021
202426,Ishan Bhatt,3,1582,416,01-07-2023
202427,Ranbir Agarwal,4,353,495,23-08-2022
202428,Sara Sandhu,6,1396,267,22-12-2019
202429,Anjali Rawat,1,209,338,25-06-2022
202430,Kavya Mishra,2,2037,678,31-05-2024
202431,Advait Yadav,6,271,1419,14-10-2023
202432,Riya Phogat,3,2741,606,22-01-2021
202433,Kiran Kapoor,4,2359,1084,01-01-2022
202434,Suhani Mishra,3,2128,1224,25-10-2020
202435,Manan Mishra,1,2430,170,01-04-2023
202436,Naina Rathee,1,2681,269,10-05-2024
202437,Samarth Sandhu,5,20,79,11-02-2024
202438,Raghav Brar,4,139,510,29-04-2024
202439,Reyansh Brar,5,2781,717,01-01-2024
202440,Mishti Negi,3,2630,1263,18-05-2020
202441,Kiaan Kadian,5,773,641,20-11-2020
202442,Anika Bose,6,2912,1051,25-08-2023
202443,Vikram Sahay,5,2450,171,03-01-2023
202444,Aditya Negi,1,1717,1277,23-10-2024
202445,Anshika Shetty,3,2618,501,09-06-2021
202446,Manan Suri,3,2443,573,17-04-2023
202447,Aarya Dubey,1,2272,147,11-08-2024
202448,Anika Kulkarni,1,2766,1105,28-10-2022
202449,Amit Gupta,6,1966,44,04-06-2024
202450,Avni Saxena,6,1831,956,25-06-2022
202451,Pooja Yadav,5,1319,843,01-08-2024
202452,Raghav Gill,4,1413,393,13-06-2020
202453,Vivaan Gupta,2,2343,310,28-11-2023
202454,Raghav Sinha,2,757,581,25-05-2022
202455,Prisha Choudhury,6,2539,851,27-10-2023
202456,Hrithik Bose,2,2567,1022,22-02-2023
202457,Gia Dahiya,6,700,1067,12-02-2021
202458,Nandini Khan,4,896,1458,01-06-2021
202459,Ishaan Joshi,2,2034,731,15-03-2022
202460,Hrithik Taneja,2,2869,10,26-03-2024
202461,Arush Sood,2,379,1260,09-06-2021
202462,Abhimanyu Grewal,2,2232,394,30-03-2022
202463,Kunal Solanki,2,1552,32,30-05-2022
202464,Gia Khan,3,2603,1479,16-12-2022
202465,Rudra Sharma,5,2289,911,13-03-2021
202466,Aavya Banerjee,6,2483,120,08-12-2023
202467,Ishant Sekhon,5,2860,109,17-10-2020
202468,Sameer Khan,4,2785,540,16-09-2019
202469,Pari Thakur,2,2678,473,05-03-2023
202470,Anjali Kaur,2,539,1424,24-06-2021
202471,Ananya Dagar,6,2478,756,23-05-2021
202472,Ayaan Saxena,4,1761,203,03-05-2020
202473,Siddharth Kadian,2,10,269,24-07-2019
202474,Hrithik Phogat,6,2412,1227,07-05-2021
202475,Daksh Garg,1,1628,141,05-11-2020
202476,Krishna Negi,5,2114,1123,27-02-2022
202477,Gia Negi,3,881,643,24-09-2023
202478,Aavya Solanki,6,2619,1305,07-09-2023
202479,Kartik Dixit,1,1582,374,23-07-2021
202480,Riya Dhillon,1,1065,1069,07-05-2021
202481,Krishna Singh,1,1727,245,20-11-2021
202482,Zara Malik,3,905,73,11-04-2024
202483,Zunaira Malik,6,1704,179,18-03-2021
202484,Gia Tyagi,1,772,531,11-10-2021
202485,Tanu Dixit,1,776,249,30-12-2022
202486,Kavya Rawat,5,1149,1490,18-11-2024
202487,Inaya Oza,4,1683,755,21-05-2020
202488,Abhimanyu Rathee,3,368,51,22-04-2021
202489,Aarya Virk,6,2940,237,12-06-2022
202490,Gia Chahal,6,1779,316,22-07-2020
202491,Rahul Joshi,6,2360,255,03-10-2021
202492,Vanya Punia,3,1562,806,02-08-2024
202493,Laksh Grover,1,2967,516,28-04-2024
202494,Kavya Shah,1,1613,214,12-10-2023
202495,Arav Iyer,3,519,1202,19-08-2023
202496,Shivaay Taneja,1,1181,1358,07-02-2022
202497,Meher Randhawa,4,506,135,05-10-2022
202498,Kiaan Saxena,4,2401,583,29-03-2020
202499,Aryan Prasad,5,1966,737,01-09-2022
202500,Kabir Jain,5,2102,1028,16-02-2022
202501,Ishan Sangwan,3,873,306,23-09-2024
202502,Rudra Sandhu,6,2354,1322,04-02-2023
202503,Madhav Malik,2,2588,101,19-05-2020
202504,Suhani Chauhan,4,1494,416,13-07-2024
202505,Kiran Vats,2,1997,449,26-02-2020
202506,Ishita Sood,4,2485,290,21-01-2022
202507,Arjun Solanki,3,1786,1360,18-09-2019
202508,Ishaan Nair,2,1022,678,14-05-2021
202509,Sneha Sahay,1,2925,155,14-04-2020
202510,Anika Yadav,3,523,144,14-08-2023
202511,Abhimanyu Shah,3,454,1019,19-07-2024
202512,Laksh Goswami,5,1319,1328,11-11-2023
202513,Kyra Kaur,4,1097,153,29-11-2023
202514,Nandini Mahajan,2,2145,104,02-05-2020
202515,Advait Dutta,6,587,123,09-11-2024
202516,Arav Virk,3,610,1192,31-05-2021
202517,Zoya Saxena,6,2836,703,11-06-2024
202518,Manan Goel,1,1760,1336,01-02-2023
202519,Sara Sinha,2,149,301,23-01-2021
202520,Meher Reddy,2,1670,948,27-11-2023
202521,Sameer Tripathi,4,2001,640,31-08-2023
202522,Abhimanyu Goswami,1,2907,342,15-10-2019
202523,Arav Thakur,3,68,92,15-10-2020
202524,Ishani Bose,5,641,845,10-09-2019
202525,Amit Kohli,4,18,319,24-08-2021
202526,Agastya Mann,2,1613,894,17-10-2019
202527,Rahul Dutta,5,1187,1290,15-06-2022
202528,Aditya Phogat,6,1830,668,27-07-2022
202529,Agastya Khan,6,2394,1055,09-01-2023
202530,Pari Shetty,3,2944,370,07-02-2021
202531,Yuvraj Oza,3,155,600,16-10-2021
202532,Meher Choudhury,2,2626,1429,05-12-2023
202533,Prisha Dutta,6,345,497,09-03-2021
202534,Ranbir Mishra,4,2868,1136,23-12-2020
202535,Vanya Randhawa,1,1981,1406,24-01-2024
202536,Kavya Nair,2,1844,1304,07-11-2020
202537,Pooja Lamba,6,2859,515,09-09-2022
202538,Isha Choudhury,5,526,868,15-05-2022
202539,Kritika Shah,2,1955,42,02-11-2021
202540,Dev Saxena,4,1661,360,12-08-2019
202541,Rajesh Oza,5,208,765,02-10-2021
202542,Aarav Punia,1,2960,781,03-10-2023
202543,Agastya Gautam,5,850,182,12-02-2023
202544,Ishan Jain,6,2040,1258,05-12-2020
202545,Pari Sandhu,6,632,709,07-09-2019
202546,Kabir Brar,6,1529,1300,24-10-2024
202547,Vanya Hooda,5,2531,1241,19-01-2024
202548,Aavya Dagar,2,2670,1138,02-06-2022
202549,Isha Reddy,2,352,607,07-02-2020
202550,Arush Taneja,4,1892,1442,22-07-2021
202551,Atharv Sharma,4,2109,963,13-09-2023
202552,Nandini Bhardwaj,3,1232,1180,02-07-2021
202553,Kabir Suri,1,1406,829,13-03-2021
202554,Anika Kaur,4,1113,237,14-12-2021
202555,Ishani Choudhury,1,2647,863,04-06-2024
202556,Agastya Rathee,5,1877,591,23-09-2020
202557,Arush Goswami,6,1695,566,13-02-2020
202558,Zara Negi,6,1086,1464,13-08-2023
202559,Jiya Kapoor,3,1459,1329,13-05-2020
202560,Kunal Dhanda,3,2515,264,18-05-2022
202561,Zoya Prasad,1,2160,1175,06-02-2020
202562,Sara Dixit,6,811,200,02-06-2024
202563,Shanaya Malik,3,2545,420,30-04-2022
202564,Laksh Sharma,5,2169,1114,06-06-2021
202565,Kartik Menon,5,1635,1366,12-07-2021
202566,Madhav Rawat,5,502,444,12-09-2020
202567,Ishani Kohli,2,1884,154,03-10-2024
202568,Ranbir Negi,1,2247,1281,02-10-2023
202569,Rahul Yadav,2,1748,1159,21-06-2023
202570,Atharv Awasthi,5,865,208,29-05-2021
202571,Rudra Goel,2,224,7,12-03-2024
202572,Kiara Sinha,3,2381,441,16-06-2021
202573,Rahul Nair,1,1571,146,22-06-2023
202574,Vihaan Vats,1,1448,141,18-06-2024
202575,Shaurya Shukla,2,2064,482,31-08-2022
202576,Kabir Dagar,1,1854,1283,20-10-2021
202577,Kunal Hooda,1,2532,861,29-09-2023
202578,Sana Grewal,1,1212,1267,22-09-2022
202579,Aavya Choudhury,4,33,552,10-09-2021
202580,Varun Sekhon,2,2671,121,27-05-2020
202581,Shaurya Rathee,2,2341,123,22-07-2020
202582,Sanjay Malik,6,404,350,29-12-2021
202583,Preeti Sekhon,6,1973,1285,27-10-2023
202584,Ishita Dubey,4,1135,493,08-01-2024
202585,Dhruv Mehra,4,1987,356,27-09-2020
202586,Arjun Mann,3,2324,947,05-06-2022
202587,Krishna Patel,1,856,357,02-05-2023
202588,Anvi Mann,3,1514,392,26-05-2024
202589,Ranbir Tiwari,4,438,496,03-11-2021
202590,Sai Deol,2,2001,483,21-08-2023
202591,Kritika Bansal,4,246,1332,30-03-2024
202592,Tanu Mishra,6,2920,749,05-06-2023
202593,Reyansh Grewal,6,1626,307,30-10-2021
202594,Aavya Kadian,1,2124,111,14-09-2024
202595,Pooja Bajwa,5,1209,506,25-06-2022
202596,Sai Sood,4,682,1292,10-11-2020
202597,Sanjay Kaur,6,966,643,25-03-2023
202598,Prisha Rathee,6,905,1275,20-01-2023
202599,Gia Verma,1,1456,1079,11-05-2022
202600,Varun Garg,6,818,216,04-05-2023
202601,Deepak Deswal,6,1238,542,18-02-2021
202602,Preeti Verma,6,2722,1123,19-12-2021
202603,Ishani Nair,5,2418,564,12-06-2021
202604,Aadhya Nair,2,1526,1459,23-06-2022
202605,Shivaay Shetty,6,804,471,23-06-2023
202606,Krishna Grewal,6,2593,619,22-03-2022
202607,Abhimanyu Solanki,4,1983,888,27-02-2021
202608,Siddharth Warraich,3,955,826,06-03-2021
202609,Ishan Hooda,3,1520,1236,02-10-2019
202610,Suhani Bajwa,3,27,932,31-12-2022
202611,Aaryan Chatterjee,2,1840,1297,02-10-2019
202612,Arjun Dixit,4,957,332,16-10-2022
202613,Sameer Deswal,2,660,701,26-04-2020
202614,Sana Garg,2,2100,173,25-03-2021
202615,Vikram Warraich,1,1723,334,30-08-2022
202616,Sunita Mahajan,4,2073,508,19-01-2024
202617,Naina Grewal,6,678,238,14-05-2020
202618,Ananya Prasad,2,2802,970,25-11-2019
202619,Arjun Awasthi,3,17,435,16-03-2022
202620,Kiara Rawat,5,824,208,17-11-2021
202621,Abhimanyu Vats,4,1635,477,28-06-2021
202622,Rishi Puri,1,1625,837,07-07-2021
202623,Kartik Trivedi,4,2039,416,17-04-2023
202624,Rishi Deol,5,2062,981,11-08-2022
202625,Inaya Bajwa,4,1814,983,10-04-2021
202626,Daksh Bhardwaj,6,2588,863,19-07-2023
202627,Sunita Dixit,6,1891,274,01-06-2021
202628,Manan Dhanda,6,666,554,07-05-2024
202629,Ayush Shukla,6,1068,1383,25-03-2020
202630,Rishi Tiwari,6,2009,121,27-05-2020
202631,Agastya Taneja,3,2691,869,17-09-2023
202632,Ishani Trivedi,2,802,717,14-02-2024
202633,Pooja Shah,6,2991,1375,14-08-2022
202634,Kyra Khan,2,1309,359,30-01-2020
202635,Dev Nair,1,1416,1410,12-03-2023
202636,Prisha Sinha,4,2143,1478,16-12-2019
202637,Shaurya Chauhan,5,2668,955,18-11-2019
202638,Arav Jakhar,3,516,500,08-11-2019
202639,Krishna Bose,3,119,687,24-01-2021
202640,Aryan Trivedi,2,878,228,02-08-2024
202641,Rahul Sekhon,5,2248,400,08-10-2019
202642,Ayaan Vats,5,981,1270,27-05-2022
202643,Riya Kaushik,2,1713,1376,13-05-2024
202644,Arav Chaturvedi,1,711,197,20-04-2021
202645,Aarav Trivedi,4,27,1179,07-04-2021
202646,Siya Vats,5,953,706,22-09-2021
202647,Siddharth Dhanda,1,800,227,14-10-2019
202648,Ranveer Awasthi,6,2950,333,10-05-2024
202649,Samarth Chahal,5,137,698,31-07-2020
202650,Atharv Bajpai,5,2207,1436,09-04-2023
202651,Nandini Chahal,4,488,327,11-02-2024
202652,Madhav Agarwal,4,1277,611,16-10-2022
202653,Ishant Awasthi,6,823,1109,05-07-2022
202654,Advait Mann,3,295,996,18-04-2021
202655,Tanu Dutta,3,2832,876,08-09-2024
202656,Aadhya Yadav,6,1348,779,12-03-2021
202657,Rishi Deshmukh,4,2527,40,02-10-2022
202658,Jiya Shah,5,347,1235,01-06-2022
202659,Vivaan Negi,2,2522,82,17-06-2022
202660,Rahul Patel,5,2389,446,09-06-2024
202661,Ranbir Chatterjee,2,2095,1397,16-12-2023
202662,Aadhya Sahay,3,1508,273,10-08-2024
202663,Isha Grover,2,2026,154,16-06-2023
202664,Yuvraj Pathak,6,1374,248,30-11-2019
202665,Agastya Menon,5,2918,1095,03-11-2024
